as_of_date,store_id,product_id,horizon,window_days,error_std,valid_error_count,std_source,model_version,calculated_at
2024-01-24,S005,P0008,3,90,33.857935854864024,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0008,3,90,34.267938309684645,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0008,3,90,33.98038707099423,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0008,3,90,33.941795109695995,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0009,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0009,3,90,22.17974376063967,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0009,3,90,28.168265404494647,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0009,3,90,28.197032964997707,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0009,3,90,26.28346393081945,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0009,3,90,26.894377836498556,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0009,3,90,25.04206349482042,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0009,3,90,31.570013119179997,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0009,3,90,29.70402533617604,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0009,3,90,28.435873011367658,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0009,3,90,28.13230238091763,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0009,3,90,27.781675139204616,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0009,3,90,28.159776537232705,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0009,3,90,32.04297452098217,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0009,3,90,42.24496936401694,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0009,3,90,40.927844613763114,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0009,3,90,39.697706309421186,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0009,3,90,40.80116037989609,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0009,3,90,40.04011027646362,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0009,3,90,39.240959253446704,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0009,3,90,38.35862627230009,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0009,3,90,43.210698509702176,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0009,3,90,42.23109637359517,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0009,3,90,47.37177943373691,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0009,3,90,47.4583030307728,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0009,3,90,47.13724984674579,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0009,3,90,46.274193799530565,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0009,3,90,47.38852883921336,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0009,3,90,47.23698339606939,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0009,3,90,46.816660717093384,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0009,3,90,46.29229159151655,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0010,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0010,3,90,16.445355795335836,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0010,3,90,29.927551738278744,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0010,3,90,24.727620912367087,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0010,3,90,36.10935585592959,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0010,3,90,50.036587145317064,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0010,3,90,46.15977856733253,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0010,3,90,53.979054295785126,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0010,3,90,60.16732056821418,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0010,3,90,56.87860490366855,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0010,3,90,55.994464283529375,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0010,3,90,53.60743729285184,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0010,3,90,53.181313861404476,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0010,3,90,57.45828812375519,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0010,3,90,55.85864739967653,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0010,3,90,54.02211651858768,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0010,3,90,52.387350739444976,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0010,3,90,52.159669488562514,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0010,3,90,52.871753099775496,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0010,3,90,51.46167149410524,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0010,3,90,50.442006708814006,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0010,3,90,49.22638588778567,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0010,3,90,48.387766541183126,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0010,3,90,47.33186771073585,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0010,3,90,46.712189885101246,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0010,3,90,45.77367041666254,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0010,3,90,45.79423338980597,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0010,3,90,47.373053740492786,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0010,3,90,46.58104723761898,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0010,3,90,45.83802559195729,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0010,3,90,45.07677993279206,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0011,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0011,3,90,11.873005666368748,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0011,3,90,8.479041182930233,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0011,3,90,23.162419752812305,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0011,3,90,20.96649921668783,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0011,3,90,22.131665939428938,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0011,3,90,22.07570201591707,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0011,3,90,20.444865953005806,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0011,3,90,19.46708265992681,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0011,3,90,18.353778979405174,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0011,3,90,19.25004258872332,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0011,3,90,18.597426800824838,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0011,3,90,32.21958958862849,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0011,3,90,31.706088298008098,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0011,3,90,38.23941821751932,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0011,3,90,37.031583083333956,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0011,3,90,44.941187275072465,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0011,3,90,43.7427113620195,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0011,3,90,46.780198977453495,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0011,3,90,45.95684036028391,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0011,3,90,45.359098500774124,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0011,3,90,49.87807477681961,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0011,3,90,48.88458635582598,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0011,3,90,48.91459170207996,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0011,3,90,48.236644542021175,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0011,3,90,47.61350662610778,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0011,3,90,47.641342686325785,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0011,3,90,46.78966943745758,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0011,3,90,45.95460060030838,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0011,3,90,45.33372652582881,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0011,3,90,45.4550591225699,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0012,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0012,3,90,17.288696611730163,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0012,3,90,12.77060806005782,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0012,3,90,11.843402942713432,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0012,3,90,11.048619295924828,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0012,3,90,13.870863599897119,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0012,3,90,16.06627071947786,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0012,3,90,18.56322008155883,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0012,3,90,22.271474492654924,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0012,3,90,21.700007972706665,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0012,3,90,32.89210071271603,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0012,3,90,31.382306707386935,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0012,3,90,32.347872894458774,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0012,3,90,31.645181586421028,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0012,3,90,33.96645385069845,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0012,3,90,33.022448520157965,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0012,3,90,35.16159280246537,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0012,3,90,34.48224753003273,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0012,3,90,34.153636387673345,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0012,3,90,33.28175652851671,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0012,3,90,32.68904575128667,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0012,3,90,32.2726632848244,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0012,3,90,32.22638382746271,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0012,3,90,32.74437081311782,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0012,3,90,33.35837486298498,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0012,3,90,33.90523755328077,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0012,3,90,36.94802749838191,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0012,3,90,36.4374031769685,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0012,3,90,36.10663581945924,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0012,3,90,35.856494589240896,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0012,3,90,35.38891424654016,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0013,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0013,3,90,45.76713681448646,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0013,3,90,34.050709151312795,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0013,3,90,28.027500284678766,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0013,3,90,35.200239273622884,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0013,3,90,31.486325302349993,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0013,3,90,30.36644213332672,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0013,3,90,29.247046772482832,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0013,3,90,27.714665623994087,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0013,3,90,28.00753955357396,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0013,3,90,26.82805522238179,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0013,3,90,29.8726726031864,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0013,3,90,30.519499190968297,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0013,3,90,29.324453017914358,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0013,3,90,29.833785562965776,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0013,3,90,30.99657114062717,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0013,3,90,31.66019805052419,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0013,3,90,30.74978879080184,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0013,3,90,31.419060168047956,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0013,3,90,36.74093424013681,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0013,3,90,35.936243198492555,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0013,3,90,43.3141792992415,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0013,3,90,42.74076571223108,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0013,3,90,43.01697819952252,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0013,3,90,42.29037242980821,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0013,3,90,41.585229175578746,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0013,3,90,40.840665951087885,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0013,3,90,47.11598201345077,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0013,3,90,46.31838853596776,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0013,3,90,45.78283704063146,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0013,3,90,45.118821929697184,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0014,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0014,3,90,10.549392822334802,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0014,3,90,10.173262514374384,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0014,3,90,9.767176627398928,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0014,3,90,8.530292515142465,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0014,3,90,7.987663088178655,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0014,3,90,14.852091658801722,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0014,3,90,13.751111294538287,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0014,3,90,14.157873541087154,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0014,3,90,13.509462678057506,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0014,3,90,16.720874052236173,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0014,3,90,18.003218449996808,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0014,3,90,17.684442700107535,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0014,3,90,22.6243167359118,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0014,3,90,21.916498247618094,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0014,3,90,21.19235050188951,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0014,3,90,23.222460265967637,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0014,3,90,23.5573250111996,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0014,3,90,23.424750792501847,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0014,3,90,23.215514758738593,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0014,3,90,22.783186445994108,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0014,3,90,22.468102273164906,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0014,3,90,23.06752023512914,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0014,3,90,23.25091877240421,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0014,3,90,23.25958844409669,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0014,3,90,24.149254883558182,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0014,3,90,23.95320031172927,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0014,3,90,23.570451782561353,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0014,3,90,23.249697952524336,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0014,3,90,22.845342017832994,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0014,3,90,22.712373638301223,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0015,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0015,3,90,6.8300787080723016,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0015,3,90,72.76522168341575,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0015,3,90,71.41557395828131,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0015,3,90,61.85318467358709,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0015,3,90,56.478039786530765,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0015,3,90,53.47809416485781,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0015,3,90,49.53355749012144,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0015,3,90,46.399670591709146,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0015,3,90,44.36201002580028,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0015,3,90,42.09703852706981,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0015,3,90,40.263578652142385,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0015,3,90,39.171938835557725,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0015,3,90,51.46654816137453,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0015,3,90,50.20300280945155,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0015,3,90,48.56120801357339,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0015,3,90,47.01938883911662,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0015,3,90,45.65464130923801,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0015,3,90,44.536434001022585,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0015,3,90,44.680300048283534,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0015,3,90,43.5828523394132,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0015,3,90,42.71217495348752,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
